EI	EL	assocID	chemsIncludedInEvidenceBySource	diseaseClasses_DO	diseaseClasses_HPO	diseaseClasses_MSH	diseaseClasses_UMLS_ST	diseaseName	diseaseType	diseaseUMLSCUI	diseaseVocabularies	disease_inheritance	disease_prevalence_class	disease_prevalence_geo_area	disease_prevalence_type	geneDPI	geneDSI	geneEnsemblIDs	geneNcbiID	geneNcbiType	geneProteinClassIDs	geneProteinClassNames	geneProteinStrIDs	genepLI	numCTsupportingAssociation	numChemsIncludedInEvidences	numPMIDSWithChemsIncludedInEvidences	numPMIDs	numberChemsFiltered	numberPmidsWithChemsFiltered	score	symbolOfGene	yearFinal	yearInitial
"0.8461538461538461"	""	"70290712"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of blood and blood-forming tissues (01871), Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Hemic and Lymphatic Diseases (C15), Pathological Conditions, Signs and Symptoms (C23)]"	"[Disease or Syndrome (T047)]"	"Immune thrombocytopenic purpura"	"disease"	"C0398650"	"[MESH_D016553, ICD10_D69.3, OMIM_188030, NCI_C3446, ICD9CM_287.31, HPO_HP:0001973, ORDO_3002, DO_8924, MONDO_0008558, EFO_0007160, UMLS_C0398650]"	"Not applicable"	"1-5 / 10 000,1-9 / 100 000,1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,1-9 / 100 000"	"Europe,United States,United Kingdom,Denmark,Denmark,France"	"Point prevalence,Point prevalence,Annual incidence,Annual incidence,Point prevalence,Annual incidence"	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"4"	""	""	"0"	""	""	"0.9"	"FCGR3A"	""	""
"1.0"	""	"5257598"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the musculoskeletal system (33127)]"	"[Musculoskeletal Diseases (C05)]"	"[Disease or Syndrome (T047)]"	"Arthritis"	"disease"	"C0003864"	"[MESH_D001168, ICD10_M13.9, HPO_HP:0001369, NCI_C2883, DO_848, MONDO_0005578, EFO_0005856, UMLS_C0003864]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"5"	""	""	"0"	""	""	"0.9"	"FCGR3A"	""	""
"0.8837209302325582"	""	"25103243"	"[]"	"[disease by infectious agent (0050117)]"	"[]"	"[Infections (C01), Urogenital Diseases (C12), Immune System Diseases (C20)]"	"[Disease or Syndrome (T047)]"	"HIV Infections"	"disease"	"C0019693"	"[MESH_D015658, ICD10_B20-B24.9, ICD10_B24, ICD9CM_042, NCI_C3108, ICD9CM_042-042.99, DO_526, DO_635, MONDO_0005109, EFO_0000764, UMLS_C0019693]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"4"	""	""	"0"	""	""	"0.85"	"FCGR3A"	""	""
"1.0"	""	"5306158"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the respiratory system (02086), Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Respiratory Tract Diseases (C08)]"	"[Disease or Syndrome (T047)]"	"Asthma"	"disease"	"C0004096"	"[ICD10_J45, MESH_D001249, ICD10_J45.9, HPO_HP:0002099, NCI_C28397, ICD9CM_493, ICD9CM_493.9, DO_2841, DO_9360, DO_9415, MONDO_0004979, UMLS_C0004096]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"2"	""	""	"0"	""	""	"0.85"	"FCGR3A"	""	""
"0.6666666666666666"	""	"30267967"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17), Urogenital Diseases (C12)]"	"[Disease or Syndrome (T047)]"	"Lupus Nephritis"	"disease"	"C0024143"	"[MESH_D008181, HPO_HP:0033726, NCI_C34789, DO_0080162, MONDO_0005556, EFO_0005761, UMLS_C0024143]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.75"	"FCGR3A"	""	""
"0.9285714285714286"	""	"15161659"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the cardiovascular system (01626)]"	"[Cardiovascular Diseases (C14)]"	"[Disease or Syndrome (T047)]"	"Coronary Arteriosclerosis"	"disease"	"C0010054"	"[MESH_D003324, ICD10_I25.1, HPO_HP:0001677, NCI_C35505, ICD9CM_414.0, DO_13739, DO_3393, MONDO_0005010, MONDO_0021661, EFO_0001645, UMLS_C0010054]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.75"	"FCGR3A"	""	""
"1.0"	""	"25187260"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20)]"	"[Pathologic Function (T046)]"	"Hypersensitivity"	"phenotype"	"C0020517"	"[MESH_D006967, ICD10_T78.4, HPO_HP:0012393, NCI_C3114, DO_1205, MONDO_0000605, MONDO_0005271, EFO_1002003, UMLS_C0020517]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"1"	""	""	"0"	""	""	"0.75"	"FCGR3A"	""	""
"1.0"	""	"20276795"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Immune System Diseases (C20)]"	"[Disease or Syndrome (T047)]"	"Graft-vs-Host Disease"	"disease"	"C0018133"	"[MESH_D006086, ICD9CM_279.5, ICD9CM_279.50, NCI_C3063, ORDO_39812, DO_0081267, MONDO_0013730, UMLS_C0018133]"	"Not applicable"	"1-9 / 100 000"	"Europe"	"Point prevalence"	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"2"	""	""	"0"	""	""	"0.75"	"FCGR3A"	""	""
"1.0"	""	"15176162"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Cardiovascular Diseases (C14)]"	"[Disease or Syndrome (T047)]"	"Coronary heart disease"	"disease"	"C0010068"	"[MESH_D003327, DO_3393, MONDO_0005010, EFO_0001645, UMLS_C0010068]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"2"	""	""	"0"	""	""	"0.75"	"FCGR3A"	""	""
"1.0"	""	"30305746"	"[]"	"[disease of anatomical entity (7), disease of cellular proliferation (14566)]"	"[Abnormal cellular phenotype (25354), Abnormality of blood and blood-forming tissues (01871), Abnormality of the immune system (02715), Neoplasm (02664), Abnormality of metabolism/homeostasis (01939)]"	"[Cardiovascular Diseases (C14), Neoplasms (C04), Hemic and Lymphatic Diseases (C15), Immune System Diseases (C20)]"	"[Neoplastic Process (T191)]"	"Waldenstrom Macroglobulinemia"	"disease"	"C0024419"	"[MESH_D008258, ICD10_C88.0, NCI_C80307, ICD9CM_273.3, HPO_HP:0005508, ORDO_33226, DO_0060901, MONDO_0100280, EFO_0002616, EFO_0009441, UMLS_C0024419]"	"Multigenic/multifactorial"	"1-9 / 1 000 000,1-9 / 100 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 100 000"	"Europe,France,United States,United Kingdom,Spain,Europe"	"Annual incidence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Point prevalence"	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"1"	""	""	"0"	""	""	"0.7"	"FCGR3A"	""	""
"1.0"	""	"40095506"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the respiratory system (02086), Abnormality of the immune system (02715)]"	"[Infections (C01), Respiratory Tract Diseases (C08)]"	"[Disease or Syndrome (T047)]"	"Pneumonia"	"disease"	"C0032285"	"[MESH_D011014, ICD10_J18.9, HPO_HP:0002090, NCI_C3333, DO_552, MONDO_0005249, EFO_0003106, UMLS_C0032285]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"2"	""	""	"0"	""	""	"0.7"	"FCGR3A"	""	""
"1.0"	""	"5420297"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Eye Diseases (C11), Skin and Connective Tissue Diseases (C17), Cardiovascular Diseases (C14), Stomatognathic Diseases (C07), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16)]"	"[Disease or Syndrome (T047)]"	"Behcet Syndrome"	"disease"	"C0004943"	"[MESH_D001528, ICD10_M35.2, OMIM_109650, NCI_C34416, ICD9CM_136.1, ORDO_117, DO_13241, MONDO_0007191, EFO_0003780, UMLS_C0004943]"	"Multigenic/multifactorial"	"1-9 / 1 000 000,1-9 / 1 000 000,1-9 / 100 000,1-9 / 1 000 000,1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,>1 / 1000,1-5 / 10 000,1-5 / 10 000,1-9 / 1 000 000,1-5 / 10 000,1-9 / 100 000"	"Spain,Italy,United States,Iran, Islamic Republic of,France,Italy,United Kingdom,Sweden,Portugal,Japan,Turkey,Iran, Islamic Republic of,Israel,Taiwan, Province of China,Saudi Arabia,Korea, Republic of"	"Annual incidence,Annual incidence,Point prevalence,Annual incidence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Point prevalence,Annual incidence,Point prevalence,Annual incidence"	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.65"	"FCGR3A"	""	""
"1.0"	""	"65005490"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Hemic and Lymphatic Diseases (C15)]"	"[Disease or Syndrome (T047)]"	"Thrombocytopenia due to platelet alloimmunization"	"disease"	"C0272286"	"[NCI_C3991, DO_1587, MONDO_0002048, UMLS_C0272286]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.65"	"FCGR3A"	""	""
"0.75"	""	"30302068"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of blood and blood-forming tissues (01871), Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Hemic and Lymphatic Diseases (C15)]"	"[Disease or Syndrome (T047)]"	"Lymphopenia"	"disease"	"C0024312"	"[MESH_D008231, ICD9CM_288.51, HPO_HP:0001888, DO_614, MONDO_0003783, UMLS_C0024312]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.65"	"FCGR3A"	""	""
"1.0"	""	"45071576"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Immune System Diseases (C20), Skin and Connective Tissue Diseases (C17), Nervous System Diseases (C10), Cardiovascular Diseases (C14)]"	"[Disease or Syndrome (T047)]"	"Giant Cell Arteritis"	"disease"	"C0039483"	"[MESH_D013700, OMIM_187360, ICD9CM_446.5, NCI_C35065, ORDO_397, DO_13375, MONDO_0008538, EFO_1001209, UMLS_C0039483]"	"Multigenic/multifactorial"	"1-9 / 100 000,1-9 / 1 000 000,1-9 / 100 000,1-9 / 100 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000,1-5 / 10 000"	"Germany,United States,Italy,Sweden,United Kingdom,Europe,Italy,Norway"	"Point prevalence,Annual incidence,Annual incidence,Annual incidence,Annual incidence,Point prevalence,Point prevalence,Annual incidence"	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.65"	"FCGR3A"	""	""
"1.0"	""	"105307511"	"[]"	"[disease of anatomical entity (7), genetic disease (630)]"	"[]"	"[]"	"[Disease or Syndrome (T047)]"	"IMMUNODEFICIENCY 20"	"disease"	"C3810342"	"[OMIM_615707, OMIM_146740, ORDO_437552, DO_0111941, MONDO_0014313, UMLS_C3810342]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"4"	""	""	"0.6"	"FCGR3A"	"2012"	"1996"
"0.75"	""	"20257090"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the genitourinary system (00119)]"	"[Urogenital Diseases (C12), Immune System Diseases (C20)]"	"[Disease or Syndrome (T047)]"	"IGA Glomerulonephritis"	"disease"	"C0017661"	"[MESH_D005922, NCI_C34643, OMIM_161950, HPO_HP:0000794, NCI_C35280, ORDO_34145, DO_2986, MONDO_0005342, EFO_0004194, UMLS_C0017661]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.6"	"FCGR3A"	""	""
"0.6666666666666666"	""	"10449590"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the digestive system (25031), Abnormality of the immune system (02715)]"	"[Digestive System Diseases (C06), Nutritional and Metabolic Diseases (C18)]"	"[Disease or Syndrome (T047)]"	"Celiac Disease"	"disease"	"C0007570"	"[MESH_D002446, ICD10_K90.0, NCI_C26714, ICD9CM_579.0, HPO_HP:0002608, ORDO_555, DO_10608, MONDO_0005130, EFO_0001060, EFO_0009266, UMLS_C0007570]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"1"	""	""	"0.6"	"FCGR3A"	"2018"	"2018"
"1.0"	""	"50101736"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Cardiovascular Diseases (C14)]"	"[Disease or Syndrome (T047)]"	"Myocardial Ischemia"	"disease"	"C0151744"	"[MESH_D017202, ICD10_I20-I25.9, NCI_C50625, ICD9CM_410-414.99, DO_3393, MONDO_0005010, MONDO_0024644, EFO_0001645, EFO_1001375, UMLS_C0151744]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"4"	""	""	"0"	""	""	"0.55"	"FCGR3A"	""	""
"1.0"	""	"35133712"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the immune system (02715), Abnormality of the musculoskeletal system (33127)]"	"[Musculoskeletal Diseases (C05), Nervous System Diseases (C10)]"	"[Disease or Syndrome (T047)]"	"Myositis"	"disease"	"C0027121"	"[MESH_D009220, ICD10_M60, ICD10_M60.9, OMIM_160750, HPO_HP:0100614, HPO_HP:0009071, NCI_C27578, DO_633, MONDO_0021167, MONDO_0600024, EFO_0000557, EFO_0000783, UMLS_C0027121]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.55"	"FCGR3A"	""	""
"1.0"	""	"50159788"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the nervous system (00707)]"	"[Nervous System Diseases (C10)]"	"[Disease or Syndrome (T047)]"	"Polyneuropathy"	"disease"	"C0152025"	"[MESH_D011115, ICD10_G62.9, HPO_HP:0001271, NCI_C26951, DO_1389, DO_10554, DO_14402, DO_870, MONDO_0001824, EFO_0009562, UMLS_C0152025]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.5"	"FCGR3A"	""	""
"1.0"	""	"115269016"	"[]"	"[disease of anatomical entity (7), genetic disease (630)]"	"[]"	"[Immune System Diseases (C20), Congenital, Hereditary, and Neonatal Diseases and Abnormalities (C16)]"	"[Disease or Syndrome (T047)]"	"Autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity (disorder)"	"disease"	"C5680046"	"[ORDO_437552, DO_0111941, MONDO_0014313, UMLS_C5680046]"	"Autosomal recessive"	"<1 / 1 000 000"	"Worldwide"	"Point prevalence"	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"1"	""	""	"0.5"	"FCGR3A"	"2012"	"2012"
"1.0"	""	"100318157"	"[]"	"[disease of anatomical entity (7), disease of cellular proliferation (14566)]"	"[]"	"[Hemic and Lymphatic Diseases (C15)]"	"[Pathologic Function (T046)]"	"Myelodysplasias, Hematopoetic"	"phenotype"	"C2713368"	"[MESH_D009190, ORDO_52688, DO_0050908, MONDO_0018881, EFO_0000198, UMLS_C2713368]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.45"	"FCGR3A"	""	""
"1.0"	""	"5071441"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Otorhinolaryngologic Diseases (C09), Respiratory Tract Diseases (C08), Immune System Diseases (C20)]"	"[Disease or Syndrome (T047)]"	"Atopic rhinitis"	"disease"	"C0002103"	"[NCI_C34987, DO_4481, MONDO_0011786, EFO_0005854, UMLS_C0002103]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.45"	"FCGR3A"	""	""
"1.0"	""	"60206600"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Cardiovascular Diseases (C14)]"	"[Disease or Syndrome (T047)]"	"Chronic ischemic heart disease"	"disease"	"C0264694"	"[ICD10_I25, ICD10_I25.9, ICD9CM_414.9, DO_3393, MONDO_0005010, EFO_0001645, UMLS_C0264694]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.45"	"FCGR3A"	""	""
"1.0"	""	"90145713"	"[]"	"[disease of anatomical entity (7)]"	"[]"	"[Urogenital Diseases (C12)]"	"[Disease or Syndrome (T047)]"	"Anti-Basement Membrane Glomerulonephritis"	"disease"	"C1332309"	"[NCI_C35798, DO_4780, MONDO_0003136, UMLS_C1332309]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.45"	"FCGR3A"	""	""
"1.0"	""	"20069041"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the nervous system (00707)]"	"[Nervous System Diseases (C10)]"	"[Disease or Syndrome (T047)]"	"Epilepsy"	"disease"	"C0014544"	"[MESH_D004827, ICD10_G40, ICD10_G40.9, NCI_C3020, HPO_HP:0001250, ICD9CM_345.9, DO_1826, MONDO_0005027, EFO_0000474, UMLS_C0014544]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"0"	""	""	"0.45"	"FCGR3A"	""	""
"1.0"	""	"85041876"	"[]"	"[]"	"[]"	"[Immune System Diseases (C20), Cardiovascular Diseases (C14), Skin and Connective Tissue Diseases (C17), Infections (C01), Nervous System Diseases (C10)]"	"[Disease or Syndrome (T047)]"	"Lupus Vasculitis, Central Nervous System"	"disease"	"C0752332"	"[MESH_D020945, NCI_C116919, MONDO_0043985, EFO_1001363, UMLS_C0752332]"	""	""	""	""	"0.913"	"0.382"	"[ENSG00000203747]"	"2214"	"protein-coding"	"[DTO_05007620]"	"[Cell adhesion]"	"[P08637]"	"4.2079E-4"	"0"	""	""	"1"	""	""	"0.4"	"FCGR3A"	"2016"	"2016"
"1.0"	""	"5306269"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the respiratory system (02086), Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Respiratory Tract Diseases (C08)]"	"[Disease or Syndrome (T047)]"	"Asthma"	"disease"	"C0004096"	"[ICD10_J45, MESH_D001249, ICD10_J45.9, HPO_HP:0002099, NCI_C28397, ICD9CM_493, ICD9CM_493.9, DO_2841, DO_9360, DO_9415, MONDO_0004979, UMLS_C0004096]"	""	""	""	""	"0.826"	"0.554"	"[ENSG00000161405]"	"22806"	"protein-coding"	"[DTO_05007542]"	"[Transcription factor]"	"[Q9UKT9]"	"1.0"	"0"	""	""	"1"	""	""	"0.85"	"IKZF3"	"2015"	"2015"
"0.9"	""	"30079200"	"[]"	"[disease of anatomical entity (7), disease of cellular proliferation (14566)]"	"[Neoplasm (02664), Abnormality of blood and blood-forming tissues (01871), Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Neoplasms (C04), Hemic and Lymphatic Diseases (C15), Pathological Conditions, Signs and Symptoms (C23)]"	"[Neoplastic Process (T191)]"	"Chronic Lymphocytic Leukemia"	"disease"	"C0023434"	"[MESH_D015451, ICD10_C91.1, NCI_C3163, OMIM_151400, HPO_HP:0005550, ICD9CM_204.1, ORDO_67038, DO_1040, DO_1703, MONDO_0004948, EFO_0000095, UMLS_C0023434]"	"Multigenic/multifactorial,Not applicable"	"1-5 / 10 000,1-9 / 100 000"	"Europe,France"	"Point prevalence,Annual incidence"	"0.826"	"0.554"	"[ENSG00000161405]"	"22806"	"protein-coding"	"[DTO_05007542]"	"[Transcription factor]"	"[Q9UKT9]"	"1.0"	"0"	""	""	"1"	""	""	"0.65"	"IKZF3"	"2015"	"2015"
"1.0"	""	"5273037"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the musculoskeletal system (33127)]"	"[Skin and Connective Tissue Diseases (C17), Immune System Diseases (C20), Musculoskeletal Diseases (C05)]"	"[Disease or Syndrome (T047)]"	"Rheumatoid Arthritis"	"disease"	"C0003873"	"[MESH_D001172, ICD10_M06.9, OMIM_180300, ICD9CM_714.0, OMIM_607218, HPO_HP:0001370, NCI_C2884, DO_7148, MONDO_0008383, EFO_0000685, UMLS_C0003873]"	""	""	""	""	"0.826"	"0.554"	"[ENSG00000161405]"	"22806"	"protein-coding"	"[DTO_05007542]"	"[Transcription factor]"	"[Q9UKT9]"	"1.0"	"0"	""	""	"1"	""	""	"0.65"	"IKZF3"	"2012"	"2012"
"0.8"	""	"25258298"	"[]"	"[disease of anatomical entity (7)]"	"[Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20)]"	"[Disease or Syndrome (T047)]"	"Immunologic Deficiency Syndromes"	"disease"	"C0021051"	"[MESH_D007153, ICD10_D84.9, NCI_C39725, ICD9CM_279.3, HPO_HP:0002721, NCI_C3131, DO_612, MONDO_0003778, MONDO_0021094, UMLS_C0021051]"	""	""	""	""	"0.826"	"0.554"	"[ENSG00000161405]"	"22806"	"protein-coding"	"[DTO_05007542]"	"[Transcription factor]"	"[Q9UKT9]"	"1.0"	"0"	""	""	"0"	""	""	"0.65"	"IKZF3"	""	""
"0.7777777777777778"	""	"30099143"	"[]"	"[disease of anatomical entity (7), disease of cellular proliferation (14566)]"	"[Neoplasm (02664), Abnormality of blood and blood-forming tissues (01871), Abnormality of the immune system (02715)]"	"[Immune System Diseases (C20), Neoplasms (C04), Hemic and Lymphatic Diseases (C15)]"	"[Neoplastic Process (T191)]"	"Acute lymphocytic leukemia"	"disease"	"C0023449"	"[ICD10_C91.0, NCI_C3167, HPO_HP:0006721, ICD9CM_204.0, ORDO_513, DO_9952, MONDO_0004967, EFO_0000220, EFO_1001830, UMLS_C0023449]"	""	""	""	""	"0.826"	"0.554"	"[ENSG00000161405]"	"22806"	"protein-coding"	"[DTO_05007542]"	"[Transcription factor]"	"[Q9UKT9]"	"1.0"	"0"	""	""	"1"	""	""	"0.6"	"IKZF3"	"2013"	"2013"
"1.0"	""	"115241679"	"[]"	"[disease of anatomical entity (7), genetic disease (630)]"	"[]"	"[]"	"[Disease or Syndrome (T047)]"	"IMMUNODEFICIENCY 84"	"disease"	"C5561940"	"[OMIM_619437, OMIM_606221, DO_0061054, MONDO_0030333, UMLS_C5561940]"	""	""	""	""	"0.826"	"0.554"	"[ENSG00000161405]"	"22806"	"protein-coding"	"[DTO_05007542]"	"[Transcription factor]"	"[Q9UKT9]"	"1.0"	"0"	""	""	"2"	""	""	"0.6"	"IKZF3"	"2021"	"2021"
"1.0"	""	"90188098"	"[]"	"[disease of anatomical entity (7), disease of cellular proliferation (14566)]"	"[]"	"[Neoplasms (C04)]"	"[Neoplastic Process (T191)]"	"Precursor Lymphoid Neoplasm"	"disease"	"C1335469"	"[NCI_C7055, DO_9952, MONDO_0003538, MONDO_0004967, EFO_0000220, EFO_0009119, UMLS_C1335469]"	""	""	""	""	"0.826"	"0.554"	"[ENSG00000161405]"	"22806"	"protein-coding"	"[DTO_05007542]"	"[Transcription factor]"	"[Q9UKT9]"	"1.0"	"0"	""	""	"1"	""	""	"0.4"	"IKZF3"	"2013"	"2013"
"1.0"	""	"100354210"	"[]"	"[]"	"[]"	"[Neoplasms (C04), Digestive System Diseases (C06), Endocrine System Diseases (C19)]"	"[Neoplastic Process (T191)]"	"Gastro-enteropancreatic neuroendocrine tumor"	"disease"	"C2930967"	"[MESH_C535650, NCI_C95404, MONDO_0000386, MONDO_0024503, UMLS_C2930967]"	""	""	""	""	"0.826"	"0.554"	"[ENSG00000161405]"	"22806"	"protein-coding"	"[DTO_05007542]"	"[Transcription factor]"	"[Q9UKT9]"	"1.0"	"0"	""	""	"1"	""	""	"0.4"	"IKZF3"	"2018"	"2018"
"0.9259259259259259"	""	"25292925"	"[]"	"[]"	"[]"	"[Pathological Conditions, Signs and Symptoms (C23)]"	"[Pathologic Function (T046)]"	"Inflammation"	"phenotype"	"C0021368"	"[MESH_D007249, NCI_C3137, UMLS_C0021368]"	""	""	""	""	"0.913"	"0.401"	"[ENSG00000186810]"	"2833"	"protein-coding"	"[DTO_02300001]"	"[G-protein coupled receptor]"	"[P49682]"	""	"1"	""	""	"1"	""	""	"0.85"	"CXCR3"	"2003"	"2003"
